#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2012 01 22 06 20  91  6.0 999 99.0 9999
2012 01 22 06 30  90  6.0 999 99.0 9999
2012 01 22 06 40  85  5.7 999 99.0 9999
2012 01 22 06 50  91  5.3  93  7.6 0615
2012 01 22 07 00  90  5.1 999 99.0 9999
2012 01 22 07 10  86  5.3 999 99.0 9999
2012 01 22 07 20  81  5.4 999 99.0 9999
2012 01 22 07 30  80  5.5 999 99.0 9999
2012 01 22 07 40  84  5.4 999 99.0 9999
2012 01 22 07 50  80  5.2  81  7.0 0722
2012 01 22 08 00  84  5.5 999 99.0 9999
2012 01 22 08 10  81  5.4 999 99.0 9999
2012 01 22 08 20  83  5.6 999 99.0 9999
2012 01 22 08 30  83  5.3 999 99.0 9999
2012 01 22 08 40  82  5.9 999 99.0 9999
2012 01 22 08 50  84  5.7  89  7.3 0832
2012 01 22 09 00  83  5.8 999 99.0 9999
2012 01 22 09 10  78  6.0 999 99.0 9999
2012 01 22 09 20  78  5.2 999 99.0 9999
2012 01 22 09 30  79  6.5 999 99.0 9999
2012 01 22 09 40  80  6.7 999 99.0 9999
2012 01 22 09 50  79  6.9  86  8.3 0943
2012 01 22 10 00  75  7.0 999 99.0 9999
2012 01 22 10 10  73  7.0 999 99.0 9999
2012 01 22 10 20  75  7.2 999 99.0 9999
2012 01 22 10 30  75  6.8 999 99.0 9999
2012 01 22 10 40  66  7.0 999 99.0 9999
2012 01 22 10 50  68  7.2  77  8.7 0955
2012 01 22 11 00  69  7.0 999 99.0 9999
2012 01 22 11 10  70  7.2 999 99.0 9999
2012 01 22 11 20  71  7.2 999 99.0 9999
2012 01 22 11 30  73  6.8 999 99.0 9999
2012 01 22 11 40  74  7.2 999 99.0 9999
2012 01 22 11 50  75  7.7  73  9.6 1141
2012 01 22 12 00  71  7.6 999 99.0 9999
2012 01 22 12 10  69  7.4 999 99.0 9999
2012 01 22 12 20  71  7.4 999 99.0 9999
2012 01 22 12 30  72  7.5 999 99.0 9999
2012 01 22 12 40  74  7.4 999 99.0 9999
2012 01 22 12 50  78  7.7  81  9.3 1151
2012 01 22 13 00  85  7.7 999 99.0 9999
2012 01 22 13 10  84  7.3 999 99.0 9999
2012 01 22 13 20  83  6.9 999 99.0 9999
2012 01 22 13 30  80  6.9 999 99.0 9999
2012 01 22 13 40  89  8.0 999 99.0 9999
2012 01 22 13 50  84  7.7  85  9.8 1343
2012 01 22 14 00  81  8.0 999 99.0 9999
2012 01 22 14 10  80  7.8 999 99.0 9999
2012 01 22 14 20  76  7.8 999 99.0 9999
2012 01 22 14 30  74  7.8 999 99.0 9999
2012 01 22 14 40  69  7.4 999 99.0 9999
2012 01 22 14 50  75  7.3  75  9.8 1356
2012 01 22 15 00  72  7.1 999 99.0 9999
2012 01 22 15 10  72  7.3 999 99.0 9999
2012 01 22 15 20  71  7.5 999 99.0 9999
2012 01 22 15 30  78  8.2 999 99.0 9999
2012 01 22 15 40  77  8.6 999 99.0 9999
2012 01 22 15 50  73  8.7  75 10.6 1547
2012 01 22 16 00  80  9.0 999 99.0 9999
2012 01 22 16 10  81  8.8 999 99.0 9999
2012 01 22 16 20  79  8.5 999 99.0 9999
2012 01 22 16 30  83  8.7 999 99.0 9999
2012 01 22 16 40  87  8.5 999 99.0 9999
2012 01 22 16 50  90  8.2  84 11.3 1554
2012 01 22 17 00  91  9.1 999 99.0 9999
2012 01 22 17 10  93  9.7 999 99.0 9999
2012 01 22 17 20  92  9.1 999 99.0 9999
2012 01 22 17 30  89  8.5 999 99.0 9999
2012 01 22 17 40  89  9.3 999 99.0 9999
2012 01 22 17 50  87  9.8  79 11.8 1745
2012 01 22 18 00  85  8.8 999 99.0 9999
2012 01 22 18 10  83  8.3 999 99.0 9999
2012 01 22 18 20  88  8.0 999 99.0 9999
2012 01 22 18 30  99  9.4 999 99.0 9999
2012 01 22 18 40 104 10.1 999 99.0 9999
2012 01 22 18 50 107 10.0 111 12.6 1844
2012 01 22 19 00 106  9.8 999 99.0 9999
2012 01 22 19 10 106  8.6 999 99.0 9999
2012 01 22 19 20 100  9.1 999 99.0 9999
2012 01 22 19 30  97  9.4 999 99.0 9999
2012 01 22 19 40  92  9.3 999 99.0 9999
2012 01 22 19 50  93  9.3 112 12.7 1852
2012 01 22 20 00  95  9.3 999 99.0 9999
2012 01 22 20 10  94  8.9 999 99.0 9999
2012 01 22 20 20  95  8.8 999 99.0 9999
2012 01 22 20 30  96  9.2 999 99.0 9999
2012 01 22 20 40  95  9.5 999 99.0 9999
2012 01 22 20 50  98  9.3  92 12.3 2033
2012 01 22 21 00  97  9.6 999 99.0 9999
2012 01 22 21 10  98  9.8 999 99.0 9999
2012 01 22 21 20  97  9.7 999 99.0 9999
2012 01 22 21 30 100  9.7 999 99.0 9999
2012 01 22 21 40 101  9.5 999 99.0 9999
2012 01 22 21 50 100  9.7  95 12.2 2110
2012 01 22 22 00 102  9.9 999 99.0 9999
2012 01 22 22 10 106  9.5 999 99.0 9999
2012 01 22 22 20 102  9.5 999 99.0 9999
2012 01 22 22 30 105  9.6 999 99.0 9999
2012 01 22 22 40 101  8.9 999 99.0 9999
2012 01 22 22 50 101  9.3 109 12.0 2227
2012 01 22 23 00  97  8.1 999 99.0 9999
2012 01 22 23 10  97  8.3 999 99.0 9999
2012 01 22 23 20 103  9.0 999 99.0 9999
2012 01 22 23 30 105  9.5 999 99.0 9999
2012 01 22 23 40 106  9.5 999 99.0 9999
2012 01 22 23 50 106  9.7 102 11.8 2329
2012 01 23 00 00 111 10.0 999 99.0 9999
2012 01 23 00 10 109  9.5 999 99.0 9999
2012 01 23 00 20 107  9.3 999 99.0 9999
2012 01 23 00 30 105  9.2 999 99.0 9999
2012 01 23 00 40 106  8.9 999 99.0 9999
2012 01 23 00 50 111  9.3 113 11.8 0005
2012 01 23 01 00 110  9.4 999 99.0 9999
2012 01 23 01 10 107  8.7 999 99.0 9999
2012 01 23 01 20 107  8.1 999 99.0 9999
2012 01 23 01 30 107  8.6 999 99.0 9999
2012 01 23 01 40 108  8.5 999 99.0 9999
2012 01 23 01 50 108  8.6 112 11.1 0051
2012 01 23 02 00 103  8.7 999 99.0 9999
2012 01 23 02 10 103  8.8 999 99.0 9999
2012 01 23 02 20 105  8.6 999 99.0 9999
2012 01 23 02 30 111  8.6 999 99.0 9999
2012 01 23 02 40 106  8.3 999 99.0 9999
2012 01 23 02 50 109  8.1 101 11.4 0159
2012 01 23 03 00 107  8.5 999 99.0 9999
2012 01 23 03 10 106  9.3 999 99.0 9999
2012 01 23 03 20 111  8.9 999 99.0 9999
2012 01 23 03 30 111  8.6 999 99.0 9999
2012 01 23 03 40 110  8.8 999 99.0 9999
2012 01 23 03 50 111  8.5 103 11.3 0307
2012 01 23 04 00 110  8.5 999 99.0 9999
2012 01 23 04 10 110  8.0 999 99.0 9999
2012 01 23 04 20 107  9.0 999 99.0 9999
2012 01 23 04 30 104  8.8 999 99.0 9999
2012 01 23 04 40 106  8.6 999 99.0 9999
2012 01 23 04 50  99  8.6 100 11.0 0420
2012 01 23 05 00 103  8.8 999 99.0 9999
2012 01 23 05 10 105  8.9 999 99.0 9999
2012 01 23 05 20 104  8.9 999 99.0 9999
2012 01 23 05 30 107  8.5 999 99.0 9999
2012 01 23 05 40 109  9.3 999 99.0 9999
2012 01 23 05 50 111  9.1 103 11.8 0532
2012 01 23 06 00 112  8.0 999 99.0 9999
2012 01 23 06 10 108  8.5 999 99.0 9999
2012 01 23 06 20 108  8.9 999 99.0 9999
2012 01 23 06 30 108  9.2 999 99.0 9999
2012 01 23 06 40 108  9.0 999 99.0 9999
2012 01 23 06 50 106  8.4 107 11.8 0617
2012 01 23 07 00 106  8.4 999 99.0 9999
2012 01 23 07 10  99  8.5 999 99.0 9999
2012 01 23 07 20  95  8.1 999 99.0 9999
2012 01 23 07 30  98  8.2 999 99.0 9999
2012 01 23 07 40 101  8.0 999 99.0 9999
2012 01 23 07 50  99  8.1 103 10.5 0700
2012 01 23 08 00 103  9.1 999 99.0 9999
2012 01 23 08 10  99  8.3 999 99.0 9999
2012 01 23 08 20  97  7.6 999 99.0 9999
2012 01 23 08 30  92  5.7 999 99.0 9999
2012 01 23 08 40 102  5.1 999 99.0 9999
2012 01 23 08 50 110  5.9 110 12.2 0750
2012 01 23 09 00 113  6.8 999 99.0 9999
2012 01 23 09 10 117  6.3 999 99.0 9999
2012 01 23 09 20 117  5.8 999 99.0 9999
2012 01 23 09 30 111  6.7 999 99.0 9999
2012 01 23 09 40 114  7.6 999 99.0 9999
2012 01 23 09 50 114 10.1 116 12.5 0945
2012 01 23 10 00 116 10.3 999 99.0 9999
2012 01 23 10 10 128  5.1 999 99.0 9999
2012 01 23 10 20 122  4.5 999 99.0 9999
2012 01 23 10 30 115  4.5 999 99.0 9999
2012 01 23 10 40 111  4.8 999 99.0 9999
2012 01 23 10 50 105  6.2 117 12.5 0952
2012 01 23 11 00  97  6.8 999 99.0 9999
2012 01 23 11 10 100  7.0 999 99.0 9999
2012 01 23 11 20 104  7.0 999 99.0 9999
2012 01 23 11 30 107  6.9 999 99.0 9999
2012 01 23 11 40 105  6.6 999 99.0 9999
2012 01 23 11 50 130  7.6 131  9.8 1142
2012 01 23 12 00 135  7.4 999 99.0 9999
2012 01 23 12 10 132  6.7 999 99.0 9999
2012 01 23 12 20 124  6.6 999 99.0 9999
2012 01 23 12 30 122  6.4 999 99.0 9999
2012 01 23 12 40 116  7.3 999 99.0 9999
2012 01 23 12 50 114  8.3 114 11.1 1239
2012 01 23 13 00 112  6.1 999 99.0 9999
2012 01 23 13 10 117  5.5 999 99.0 9999
2012 01 23 13 20 123  5.5 999 99.0 9999
2012 01 23 13 30 129  7.8 999 99.0 9999
2012 01 23 13 40 128  8.1 999 99.0 9999
2012 01 23 13 50 125  7.9 128  9.8 1322
2012 01 23 14 00 128  7.7 999 99.0 9999
2012 01 23 14 10 125  7.2 999 99.0 9999
2012 01 23 14 20 137  7.9 999 99.0 9999
2012 01 23 14 30 137  7.2 999 99.0 9999
2012 01 23 14 40 132  7.3 999 99.0 9999
2012 01 23 14 50 126  7.9 132 10.5 1417
2012 01 23 15 00 123  7.7 999 99.0 9999
2012 01 23 15 10 128  8.6 999 99.0 9999
2012 01 23 15 20 129  9.1 999 99.0 9999
2012 01 23 15 30 120  9.1 999 99.0 9999
2012 01 23 15 40 114  9.4 999 99.0 9999
2012 01 23 15 50 117  8.9 112 11.6 1536
2012 01 23 16 00 117  7.9 999 99.0 9999
2012 01 23 16 10 121  7.9 999 99.0 9999
2012 01 23 16 20 122  7.7 999 99.0 9999
2012 01 23 16 30 128  8.2 999 99.0 9999
2012 01 23 16 40 127  8.7 999 99.0 9999
2012 01 23 16 50 126  9.3 127 11.2 1649
2012 01 23 17 00 129  9.3 999 99.0 9999
2012 01 23 17 10 130  8.9 999 99.0 9999
2012 01 23 17 20 128  9.2 999 99.0 9999
2012 01 23 17 30 126  9.0 999 99.0 9999
2012 01 23 17 40 128  9.0 999 99.0 9999
2012 01 23 17 50 129  8.8 128 11.5 1742
2012 01 23 18 00 130  9.3 999 99.0 9999
2012 01 23 18 10 134  9.7 999 99.0 9999
2012 01 23 18 20 132 10.0 999 99.0 9999
2012 01 23 18 30 133  9.7 999 99.0 9999
2012 01 23 18 40 132  8.8 999 99.0 9999
2012 01 23 18 50 132  9.0 134 12.1 1812
2012 01 23 19 00 129  9.1 999 99.0 9999
2012 01 23 19 10 132  9.0 999 99.0 9999
2012 01 23 19 20 133  8.6 999 99.0 9999
2012 01 23 19 30 132  8.7 999 99.0 9999
2012 01 23 19 40 133  8.4 999 99.0 9999
2012 01 23 19 50 133  8.2 133 11.6 1859
2012 01 23 20 00 137  8.0 999 99.0 9999
2012 01 23 20 10 133  8.5 999 99.0 9999
2012 01 23 20 20 135  8.9 999 99.0 9999
2012 01 23 20 30 135  8.3 999 99.0 9999
2012 01 23 20 40 134  8.2 999 99.0 9999
2012 01 23 20 50 137  7.6 129 10.8 2013
2012 01 23 21 00 136  7.7 999 99.0 9999
2012 01 23 21 10 138  7.7 999 99.0 9999
2012 01 23 21 20 136  8.1 999 99.0 9999
2012 01 23 21 30 141  8.0 999 99.0 9999
2012 01 23 21 40 143  8.2 999 99.0 9999
2012 01 23 21 50 142  8.2 134 10.0 2109
2012 01 23 22 00 138  8.0 999 99.0 9999
2012 01 23 22 10 139  8.1 999 99.0 9999
2012 01 23 22 20 140  7.7 999 99.0 9999
2012 01 23 22 30 143  7.9 999 99.0 9999
2012 01 23 22 40 140  7.6 999 99.0 9999
2012 01 23 22 50 142  7.9 130 10.2 2156
2012 01 23 23 00 138  7.8 999 99.0 9999
2012 01 23 23 10 143  7.3 999 99.0 9999
2012 01 23 23 20 137  7.3 999 99.0 9999
2012 01 23 23 30 140  6.8 999 99.0 9999
2012 01 23 23 40 136  6.6 999 99.0 9999
2012 01 23 23 50 139  6.7 136  9.6 2256
2012 01 24 00 00 135  6.8 999 99.0 9999
2012 01 24 00 10 131  6.7 999 99.0 9999
2012 01 24 00 20 132  6.3 999 99.0 9999
2012 01 24 00 30 132  6.5 999 99.0 9999
2012 01 24 00 40 125  6.2 999 99.0 9999
2012 01 24 00 50 126  5.7 133  8.8 2355
2012 01 24 01 00 139  5.5 999 99.0 9999
2012 01 24 01 10 136  4.2 999 99.0 9999
2012 01 24 01 20 142  5.3 999 99.0 9999
2012 01 24 01 30 135  5.8 999 99.0 9999
2012 01 24 01 40 130  5.9 999 99.0 9999
2012 01 24 01 50 134  6.5 135  8.8 0140
2012 01 24 02 00 134  6.3 999 99.0 9999
2012 01 24 02 10 132  5.9 999 99.0 9999
2012 01 24 02 20 130  5.9 999 99.0 9999
2012 01 24 02 30 131  5.8 999 99.0 9999
2012 01 24 02 40 129  6.0 999 99.0 9999
2012 01 24 02 50 129  5.7 136  7.8 0156
2012 01 24 03 00 134  5.8 999 99.0 9999
2012 01 24 03 10 134  5.4 999 99.0 9999
2012 01 24 03 20 136  5.3 999 99.0 9999
2012 01 24 03 30 133  5.4 999 99.0 9999
2012 01 24 03 40 128  5.2 999 99.0 9999
2012 01 24 03 50 133  5.0 129  7.1 0252
2012 01 24 04 00 137  4.7 999 99.0 9999
2012 01 24 04 10 134  4.9 999 99.0 9999
2012 01 24 04 20 138  4.5 999 99.0 9999
2012 01 24 04 30 129  4.2 999 99.0 9999
2012 01 24 04 40 124  3.8 999 99.0 9999
2012 01 24 04 50 127  3.3 135  6.4 0406
2012 01 24 05 00 124  3.1 999 99.0 9999
2012 01 24 05 10 131  3.7 999 99.0 9999
2012 01 24 05 20 131  4.7 999 99.0 9999
2012 01 24 05 30 144  4.8 999 99.0 9999
2012 01 24 05 40 193  3.9 999 99.0 9999
2012 01 24 05 50 146  5.9 138  8.3 0542
2012 01 24 06 00 167  3.4 999 99.0 9999
2012 01 24 06 10 141  2.2 999 99.0 9999
2012 01 24 06 20 117  1.7 999 99.0 9999
2012 01 24 06 30 114  1.7 999 99.0 9999
2012 01 24 06 40 134  4.9 999 99.0 9999
2012 01 24 06 50 135  5.1 135  6.4 0632
2012 01 24 07 00 132  5.2 999 99.0 9999
2012 01 24 07 10 132  5.4 999 99.0 9999
2012 01 24 07 20 131  7.4 999 99.0 9999
2012 01 24 07 30 130  7.0 999 99.0 9999
2012 01 24 07 40 130  6.9 999 99.0 9999
2012 01 24 07 50 131  7.1 126  9.4 0711
2012 01 24 08 00 121  7.3 999 99.0 9999
2012 01 24 08 10 111  6.2 999 99.0 9999
2012 01 24 08 20 111  4.8 999 99.0 9999
2012 01 24 08 30 108  3.9 999 99.0 9999
2012 01 24 08 40 110  3.9 999 99.0 9999
2012 01 24 08 50 126  4.6 134  9.0 0750
2012 01 24 09 00 138  7.2 999 99.0 9999
2012 01 24 09 10 138  7.0 999 99.0 9999
2012 01 24 09 20 133  7.4 999 99.0 9999
2012 01 24 09 30 134  7.4 999 99.0 9999
2012 01 24 09 40 131  6.7 999 99.0 9999
2012 01 24 09 50 134  6.7 138  9.4 0924
2012 01 24 10 00 138  7.1 999 99.0 9999
2012 01 24 10 10 142  7.3 999 99.0 9999
2012 01 24 10 20 138  7.0 999 99.0 9999
2012 01 24 10 30 136  7.2 999 99.0 9999
2012 01 24 10 40 134  7.1 999 99.0 9999
2012 01 24 10 50 132  7.0 136  9.0 1001
2012 01 24 11 00 130  6.7 999 99.0 9999
2012 01 24 11 10 132  7.2 999 99.0 9999
2012 01 24 11 20 134  7.1 999 99.0 9999
2012 01 24 11 30 136  7.2 999 99.0 9999
2012 01 24 11 40 135  7.6 999 99.0 9999
2012 01 24 11 50 138  7.7 128  9.1 1148
2012 01 24 12 00 134  7.9 999 99.0 9999
2012 01 24 12 10 134  7.9 999 99.0 9999
2012 01 24 12 20 134  6.9 999 99.0 9999
2012 01 24 12 30 135  7.1 999 99.0 9999
2012 01 24 12 40 137  6.7 999 99.0 9999
2012 01 24 12 50 134  7.2 134  9.7 1205
2012 01 24 13 00 140  7.4 999 99.0 9999
2012 01 24 13 10 137  7.0 999 99.0 9999
2012 01 24 13 20 135  7.5 999 99.0 9999
2012 01 24 13 30 135  7.8 999 99.0 9999
2012 01 24 13 40 137  7.7 999 99.0 9999
2012 01 24 13 50 138  7.5 135  9.5 1323
2012 01 24 14 00 138  7.6 999 99.0 9999
2012 01 24 14 10 136  7.2 999 99.0 9999
2012 01 24 14 20 133  7.3 999 99.0 9999
2012 01 24 14 30 132  7.6 999 99.0 9999
2012 01 24 14 40 131  7.9 999 99.0 9999
2012 01 24 14 50 136  8.1 138 10.2 1443
2012 01 24 15 00 132  8.1 999 99.0 9999
2012 01 24 15 10 131  8.3 999 99.0 9999
2012 01 24 15 20 133  8.0 999 99.0 9999
2012 01 24 15 30 134  8.9 999 99.0 9999
2012 01 24 15 40 133  9.2 999 99.0 9999
2012 01 24 15 50 132  9.3 133 11.4 1522
2012 01 24 16 00 134  8.1 999 99.0 9999
2012 01 24 16 10 132  8.9 999 99.0 9999
2012 01 24 16 20 133  8.4 999 99.0 9999
2012 01 24 16 30 135  8.8 999 99.0 9999
2012 01 24 16 40 131  8.8 999 99.0 9999
2012 01 24 16 50 130  9.6 130 11.8 1648
2012 01 24 17 00 129  9.3 999 99.0 9999
2012 01 24 17 10 129  9.5 999 99.0 9999
2012 01 24 17 20 131  9.7 999 99.0 9999
2012 01 24 17 30 131  9.3 999 99.0 9999
2012 01 24 17 40 129  9.8 999 99.0 9999
2012 01 24 17 50 131  9.5 125 12.0 1729
2012 01 24 18 00 131  9.7 999 99.0 9999
2012 01 24 18 10 134 10.2 999 99.0 9999
2012 01 24 18 20 130  9.9 999 99.0 9999
2012 01 24 18 30 133  9.5 999 99.0 9999
2012 01 24 18 40 127  9.9 999 99.0 9999
2012 01 24 18 50 128 10.4 135 13.2 1842
2012 01 24 19 00 131 10.2 999 99.0 9999
2012 01 24 19 10 128 10.3 999 99.0 9999
2012 01 24 19 20 133 10.3 999 99.0 9999
2012 01 24 19 30 135  9.8 999 99.0 9999
2012 01 24 19 40 134 10.0 999 99.0 9999
2012 01 24 19 50 137  9.6 137 13.0 1918
2012 01 24 20 00 133  9.4 999 99.0 9999
2012 01 24 20 10 135  9.0 999 99.0 9999
2012 01 24 20 20 134  9.0 999 99.0 9999
2012 01 24 20 30 134  9.1 999 99.0 9999
2012 01 24 20 40 133  9.7 999 99.0 9999
2012 01 24 20 50 135  9.5 135 12.2 2039
2012 01 24 21 00 134  9.6 999 99.0 9999
2012 01 24 21 10 137  9.2 999 99.0 9999
2012 01 24 21 20 137  9.8 999 99.0 9999
2012 01 24 21 30 139  9.4 999 99.0 9999
2012 01 24 21 40 137  9.3 999 99.0 9999
2012 01 24 21 50 135  9.4 132 11.5 2146
2012 01 24 22 00 132  9.4 999 99.0 9999
2012 01 24 22 10 132  9.3 999 99.0 9999
2012 01 24 22 20 135  9.3 999 99.0 9999
2012 01 24 22 30 132  9.3 999 99.0 9999
2012 01 24 22 40 134  9.1 999 99.0 9999
2012 01 24 22 50 135  8.8 132 11.6 2224
2012 01 24 23 00 132  8.8 999 99.0 9999
2012 01 24 23 10 131  9.2 999 99.0 9999
2012 01 24 23 20 131  9.2 999 99.0 9999
2012 01 24 23 30 134  9.2 999 99.0 9999
2012 01 24 23 40 133  9.2 999 99.0 9999
2012 01 24 23 50 135  9.6 140 11.6 2338
2012 01 25 00 00 135  9.3 999 99.0 9999
2012 01 25 00 10 134  9.4 999 99.0 9999
2012 01 25 00 20 133  9.1 999 99.0 9999
2012 01 25 00 30 134  8.6 999 99.0 9999
2012 01 25 00 40 135  8.2 999 99.0 9999
2012 01 25 00 50 135  8.5 135 11.2 2355
2012 01 25 01 00 133  8.7 999 99.0 9999
2012 01 25 01 10 135  8.5 999 99.0 9999
2012 01 25 01 20 132  9.3 999 99.0 9999
2012 01 25 01 30 133  8.4 999 99.0 9999
2012 01 25 01 40 132  7.9 999 99.0 9999
2012 01 25 01 50 132  8.2 137 11.1 0118
2012 01 25 02 00 132  8.6 999 99.0 9999
2012 01 25 02 10 130  9.2 999 99.0 9999
2012 01 25 02 20 129  9.3 999 99.0 9999
2012 01 25 02 30 132  9.1 999 99.0 9999
2012 01 25 02 40 130  8.9 999 99.0 9999
2012 01 25 02 50 132  8.8 132 11.1 0207
2012 01 25 03 00 130  8.5 999 99.0 9999
2012 01 25 03 10 132  8.3 999 99.0 9999
2012 01 25 03 20 132  7.8 999 99.0 9999
2012 01 25 03 30 133  7.5 999 99.0 9999
2012 01 25 03 40 128  7.9 999 99.0 9999
2012 01 25 03 50 132  7.8 129 10.2 0338
2012 01 25 04 00 133  7.2 999 99.0 9999
2012 01 25 04 10 132  7.7 999 99.0 9999
2012 01 25 04 20 131  7.3 999 99.0 9999
2012 01 25 04 30 126  7.6 999 99.0 9999
2012 01 25 04 40 129  7.5 999 99.0 9999
2012 01 25 04 50 129  7.6 124  9.7 0449
2012 01 25 05 00 128  8.3 999 99.0 9999
2012 01 25 05 10 123  8.1 999 99.0 9999
2012 01 25 05 20 121  8.1 999 99.0 9999
2012 01 25 05 30 127  7.8 999 99.0 9999
2012 01 25 05 40 123  8.5 999 99.0 9999
2012 01 25 05 50 127  8.6 130 10.4 0546
2012 01 25 06 00 129  8.7 999 99.0 9999
2012 01 25 06 10 124  8.1 999 99.0 9999
2012 01 25 06 20 125  8.5 999 99.0 9999
2012 01 25 06 30 124  8.5 999 99.0 9999
2012 01 25 06 40 123  8.5 999 99.0 9999
2012 01 25 06 50 130  8.2 124 10.4 0615
2012 01 25 07 00 130  8.2 999 99.0 9999
2012 01 25 07 10 128  7.9 999 99.0 9999
2012 01 25 07 20 126  7.9 999 99.0 9999
2012 01 25 07 30 126  7.6 999 99.0 9999
2012 01 25 07 40 127  7.5 999 99.0 9999
2012 01 25 07 50 129  7.1 128  9.8 0706
2012 01 25 08 00 130  7.3 999 99.0 9999
2012 01 25 08 10 129  7.1 999 99.0 9999
2012 01 25 08 20 127  7.5 999 99.0 9999
2012 01 25 08 30 125  7.8 999 99.0 9999
2012 01 25 08 40 123  7.8 999 99.0 9999
2012 01 25 08 50 123  8.0 122  9.8 0835
2012 01 25 09 00 129  7.9 999 99.0 9999
2012 01 25 09 10 125  7.5 999 99.0 9999
2012 01 25 09 20 123  7.6 999 99.0 9999
2012 01 25 09 30 125  8.0 999 99.0 9999
2012 01 25 09 40 127  7.5 999 99.0 9999
2012 01 25 09 50 130  7.6 126  9.7 0929
2012 01 25 10 00 129  7.1 999 99.0 9999
2012 01 25 10 10 135  6.9 999 99.0 9999
2012 01 25 10 20 133  6.7 999 99.0 9999
2012 01 25 10 30 132  6.4 999 99.0 9999
2012 01 25 10 40 124  6.3 999 99.0 9999
2012 01 25 10 50 125  6.5 127  8.8 0950
2012 01 25 11 00 125  7.1 999 99.0 9999
2012 01 25 11 10 131  6.5 999 99.0 9999
2012 01 25 11 20 125  6.7 999 99.0 9999
2012 01 25 11 30 126  6.4 999 99.0 9999
2012 01 25 11 40 127  6.0 999 99.0 9999
2012 01 25 11 50 126  5.9 121  8.7 1052
2012 01 25 12 00 119  5.5 999 99.0 9999
2012 01 25 12 10 122  5.3 999 99.0 9999
2012 01 25 12 20 121  6.4 999 99.0 9999
2012 01 25 12 30 139  9.7 999 99.0 9999
2012 01 25 12 40 120  4.7 999 99.0 9999
2012 01 25 12 50 115  4.7 133 12.8 1223
2012 01 25 13 00 122  4.0 999 99.0 9999
2012 01 25 13 10 124  4.2 999 99.0 9999
2012 01 25 13 20 126  4.3 999 99.0 9999
2012 01 25 13 30 120  4.0 999 99.0 9999
2012 01 25 13 40 121  3.7 999 99.0 9999
2012 01 25 13 50 127  4.9 126  6.5 1348
2012 01 25 14 00 119  5.9 999 99.0 9999
2012 01 25 14 10 122  5.3 999 99.0 9999
2012 01 25 14 20 134  6.6 999 99.0 9999
2012 01 25 14 30 139  6.9 999 99.0 9999
2012 01 25 14 40 134  6.8 999 99.0 9999
2012 01 25 14 50 130  6.7 134  8.9 1424
2012 01 25 15 00 136  6.4 999 99.0 9999
2012 01 25 15 10 132  6.0 999 99.0 9999
2012 01 25 15 20 137  6.0 999 99.0 9999
2012 01 25 15 30 130  6.3 999 99.0 9999
2012 01 25 15 40 129  6.6 999 99.0 9999
2012 01 25 15 50 134  6.5 129  8.6 1548
2012 01 25 16 00 132  6.8 999 99.0 9999
2012 01 25 16 10 132  6.3 999 99.0 9999
2012 01 25 16 20 133  6.1 999 99.0 9999
2012 01 25 16 30 131  6.4 999 99.0 9999
2012 01 25 16 40 126  6.2 999 99.0 9999
2012 01 25 16 50 130  6.2 130  8.6 1550
2012 01 25 17 00 130  6.2 999 99.0 9999
2012 01 25 17 10 131  6.0 999 99.0 9999
2012 01 25 17 20 131  5.7 999 99.0 9999
2012 01 25 17 30 139  6.2 999 99.0 9999
2012 01 25 17 40 131  7.9 999 99.0 9999
2012 01 25 17 50 106  7.1 131 12.1 1734
2012 01 25 18 00 119  8.0 999 99.0 9999
2012 01 25 18 10 117  7.9 999 99.0 9999
2012 01 25 18 20 116  7.4 999 99.0 9999
2012 01 25 18 30 120  7.1 999 99.0 9999
2012 01 25 18 40 127  7.1 999 99.0 9999
2012 01 25 18 50 130  7.6 120 10.3 1800
2012 01 25 19 00 132  7.6 999 99.0 9999
2012 01 25 19 10 139  8.5 999 99.0 9999
2012 01 25 19 20 136  7.7 999 99.0 9999
2012 01 25 19 30 136  8.4 999 99.0 9999
2012 01 25 19 40 138 10.1 999 99.0 9999
2012 01 25 19 50 139  9.0 133 12.8 1931
2012 01 25 20 00 137  7.7 999 99.0 9999
2012 01 25 20 10 134  7.3 999 99.0 9999
2012 01 25 20 20 133  8.0 999 99.0 9999
2012 01 25 20 30 138  8.0 999 99.0 9999
2012 01 25 20 40 137  7.5 999 99.0 9999
2012 01 25 20 50 135  7.9 132 10.1 2024
2012 01 25 21 00 136  8.0 999 99.0 9999
2012 01 25 21 10 135  7.8 999 99.0 9999
2012 01 25 21 20 136  7.3 999 99.0 9999
2012 01 25 21 30 129  6.4 999 99.0 9999
2012 01 25 21 40 133  7.3 999 99.0 9999
2012 01 25 21 50 135  8.3 128 10.4 2148
2012 01 25 22 00 139  7.9 999 99.0 9999
2012 01 25 22 10 140  7.9 999 99.0 9999
2012 01 25 22 20 137  7.7 999 99.0 9999
2012 01 25 22 30 137  7.8 999 99.0 9999
2012 01 25 22 40 138  7.9 999 99.0 9999
2012 01 25 22 50 135  7.9 144 10.3 2229
2012 01 25 23 00 137  7.9 999 99.0 9999
2012 01 25 23 10 137  8.1 999 99.0 9999
2012 01 25 23 20 137  7.9 999 99.0 9999
2012 01 25 23 30 136  7.9 999 99.0 9999
